	348.7735 	203.7085 	32.3516 	244.1765
	497.2244 	458.6454 	79.9484 	-104.9045
	980.5499 	-450.7581 	732.9771 	450.3586
	816.4591 	226.0645 	-562.2248 	530.2703
	182.7587 	22.3793 	-90.6783 	-72.1134
	258.6411 	202.3142 	-80.0740 	-8.5155
	885.7668 	650.3904 	-551.6588 	197.5626
	604.5829 	-508.1956 	89.2038 	284.7517
	516.9261 	-188.1779 	296.2008 	352.9727
	231.1329 	45.9831 	166.2541 	64.7130
	965.1703 	-61.1351 	-867.1010 	397.1588
	820.8336 	16.1754 	735.7468 	337.5885
	188.3373 	-104.7908 	70.0771 	10.1019
	264.0675 	149.7504 	61.2772 	155.1509
	1218.7365 	-399.0813 	533.7629 	1011.4014
	370.2584 	218.6105 	-113.0450 	241.4635
	391.1230 	79.8504 	-276.0013 	-225.7152
	258.2909 	100.6204 	-144.7166 	-127.1497
	1117.3169 	169.2066 	770.9390 	779.2321
	595.0422 	-36.3608 	-534.0371 	222.1276
	209.9470 	-131.7744 	-20.9117 	82.4559
	316.1025 	-1.0714 	-215.9901 	-183.8155
	770.6945 	-229.7332 	719.3767 	-73.9791
	899.9753 	207.1969 	-332.3466 	798.9705
	398.5428 	-52.8271 	-328.4023 	169.4715
	169.1961 	75.3634 	-58.6279 	5.5371
	1031.6891 	-808.0903 	315.1637 	542.0583
	438.8470 	229.6105 	-187.1312 	294.3310
	460.8578 	344.2103 	-201.3115 	184.1355
	307.0147 	234.2695 	73.2789 	-120.5249
	1090.5900 	-102.3414 	808.3224 	712.2574
	520.8807 	246.8969 	-303.7642 	316.0206
	273.4554 	-118.6592 	-183.4837 	-86.9171
	353.4826 	-25.8963 	-321.0745 	-41.3609
	1180.8390 	121.5151 	-704.1819 	930.3363
	281.0983 	99.6980 	225.3881 	7.7363
	375.7713 	-319.8615 	128.3351 	54.2748
	400.7002 	98.6485 	350.4587 	-92.3474
	1250.0051 	-573.3363 	-208.2442 	1082.6892
	386.0446 	357.4928 	-20.1868 	-51.0388
	168.5698 	-0.3111 	-94.5365 	1.2496
	433.7890 	216.1546 	322.9674 	-132.9000
	908.4136 	350.7610 	786.0699 	257.0197
	472.2113 	-394.0889 	-147.2912 	166.6308
	391.1879 	-50.2387 	-282.1890 	226.7077
	466.5959 	93.5666 	-356.5898 	249.6418
	1163.8829 	-413.9721 	611.4131 	889.4985
	693.8982 	530.6755 	-421.7672 	61.4309
	176.5318 	-90.9853 	-43.4574 	-38.9821
	204.0957 	-25.7181 	-146.1886 	-11.9473
	1279.4390 	-215.1397 	-434.6797 	1176.2295
	413.9616 	135.8237 	252.1025 	-266.7275
