9.22	-0.736925	0.857789
9.23	-0.737583	0.857834
9.24	-0.738239	0.857878
9.25	-0.738895	0.857923
9.26	-0.73955	0.857967
9.27	-0.740204	0.858012
9.28	-0.740858	0.858056
9.29	-0.74151	0.8581
9.3	-0.742162	0.858143
9.31	-0.742813	0.858187
9.32	-0.743464	0.858231
9.33	-0.744113	0.858274
9.34	-0.744762	0.858317
9.35	-0.74541	0.85836
9.36	-0.746057	0.858403
9.37	-0.746704	0.858446
9.38	-0.74735	0.858489
9.39	-0.747995	0.858532
9.4	-0.748639	0.858574
9.41	-0.749282	0.858617
9.42	-0.749925	0.858659
9.43	-0.750567	0.858701
9.44	-0.751208	0.858743
9.45	-0.751848	0.858785
9.46	-0.752488	0.858826
9.47	-0.753127	0.858868
9.48	-0.753765	0.858909
9.49	-0.754402	0.858951
9.5	-0.755039	0.858992
9.51	-0.755675	0.859033
9.52	-0.75631	0.859074
9.53	-0.756945	0.859115
9.54	-0.757578	0.859156
9.55	-0.758211	0.859196
9.56	-0.758844	0.859237
9.57	-0.759475	0.859277
9.58	-0.760106	0.859317
9.59	-0.760736	0.859357
9.6	-0.761365	0.859397
9.61	-0.761994	0.859437
9.62	-0.762622	0.859477
9.63	-0.763249	0.859517
9.64	-0.763875	0.859556
9.65	-0.764501	0.859596
9.66	-0.765126	0.859635
9.67	-0.76575	0.859674
9.68	-0.766374	0.859713
9.69	-0.766997	0.859752
9.7	-0.767619	0.859791
9.71	-0.76824	0.85983
9.72	-0.768861	0.859868
9.73	-0.769481	0.859907
9.74	-0.7701	0.859945
9.75	-0.770719	0.859983
9.76	-0.771337	0.860021
9.77	-0.771954	0.860059
9.78	-0.772571	0.860097
9.79	-0.773187	0.860135
9.8	-0.773802	0.860173
9.81	-0.774416	0.86021
9.82	-0.77503	0.860248
9.83	-0.775643	0.860285
9.84	-0.776256	0.860323
9.85	-0.776867	0.86036
9.86	-0.777478	0.860397
9.87	-0.778089	0.860434
9.88	-0.778698	0.86047
9.89	-0.779307	0.860507
9.9	-0.779916	0.860544
9.91	-0.780523	0.86058
9.92	-0.78113	0.860617
9.93	-0.781736	0.860653
9.94	-0.782342	0.860689
9.95	-0.782947	0.860725
9.96	-0.783551	0.860761
9.97	-0.784155	0.860797
9.98	-0.784758	0.860833
9.99	-0.78536	0.860868
10	-0.785962	0.860904
